ID	SL310935	SL310936	SL310937	SL310938	SL310939	SL310940	SL310941	SL310942	SL310943	SL310944	SL310945	SL310946	SL310947	SL310948	SL310949	SL310950	SL310951	SL310952	SL310953	SL310954	SL310955	SL310956	SL310957	SL310958	SL310959	SL310960	SL310961	SL310962	SL310963	SL310964	SL310965	SL310966	SL310967	SL310968	SL310969	SL310970	SL310971	SL310972	SL310973	SL310974	SL310975	SL310976	SL310977	SL310978	SL310979	SL310980	SL310981	SL310982	SL310983	SL310984	SL310985	SL310986	SL310987	SL310988	SL310989	SL310990	SL310991	SL310992	SL310993	SL310994	SL310995	SL310996	SL310997	SL310998	SL310999	SL311000	SL311001	SL311002	SL311003	SL311004	SL311005	SL311006	SL311007	SL311008	SL311009	SL311010	SL311011	SL311012	SL311013	SL311014	SL311015	SL311016	SL311017	SL311018	SL311019	SL311020	SL311021	SL311022	SL311023	SL311024	SL311025	SL311026	SL311027	SL311028	SL311029	SL311030	SL335676	SL335677	SL335678	SL335679	SL335680	SL335681	SL335682	SL335683	SL335684	SL335685	SL335686	SL335687	SL335688	SL335689	SL335690	SL335691	SL335692	SL335693	SL335694	SL335695	SL335696	SL335697	SL335698	SL335699	SL335700	SL335701	SL335702	SL335703	SL335704	SL335705	SL335706	SL335707	SL335708	SL335709	SL335710	SL335711	SL335712	SL335713	SL335714	SL335715	SL335716	SL335717	SL335718	SL335719	SL335720	SL335721	SL335722	SL335723	SL335739	SL335742	SL335743	SL335744	SL335745	SL335746	SL335747	SL335748	SL335749	SL335750	SL335751	SL335752	SL335753	SL335755	SL335756	SL335757	SL335758	SL335759	SL335760	SL335761	SL335762	SL335763	SL335764	SL335765	SL335766	SL335767	SL335768	SL335769	SL335770	SL335771	SL342363	SL342364	SL342365	SL342366	SL342367	SL342368	SL342369	SL342370	SL342371	SL342372	SL342373	SL342374	SL342375	SL342376	SL342377	SL342378	SL342379	SL342380	SL342381	SL342382	SL342383	SL342384	SL342385	SL342386	SL342387	SL342388	SL342389	SL342390	SL342391	SL342401	SL342402	SL342403	SL342404	SL342405	SL342406	SL342407	SL342408	SL342409	SL342410	SL342411	SL342412	SL342413	SL342414	SL342415	SL342416	SL342417	SL342418	SL342419	SL342420	SL342421	SL342422	SL342423	SL342424	SL342425	SL342426	SL342427	SL342428	SL342429	SL342430	SL342439	SL342440	SL342441	SL342442	SL342443	SL342444	SL342445	SL342446	SL342447	SL342448	SL342449	SL342450	SL342451	SL342452	SL342453	SL342454	SL342455	SL342456	SL342457	SL342458	SL342516	SL342517	SL342518	SL342519	SL342520	SL342521
Nocardioides_unclassified	0	0	0	0	0.47543	0	0	0.4717	0.63843	0	0.72975	1.63516	0	0	0	0	0	0.50613	0	0	1.24263	0	0	0	0	0	0.62804	0.53048	0	0	0	0.38127	1.21929	1.61667	0.97841	0	0	0.55373	0.5399	0	1.68769	0	0	0	0	0	0	0.48619	0	0	0	0	1.23157	0	0	0	0	0	0	0.91966	0	4.02161	0	0	0	0	0	0	0	0	0	0.56436	2.58459	1.50523	0.89505	0	0	0	0	0	0	3.79551	0	2.86487	0	0	0	0	1.59813	0	1.87124	0.9867	5.07559	5.69508	0	0	0	0	0	0	2.93503	0	1.69858	7.44501	0	0	2.72075	3.58259	8.72634	0	0	0	0	0	2.4837	1.33247	1.04294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34005	2.02109	1.74927	3.07374	0	0	0	0	0	10.30836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42331	0	0	0	4.58577	0	0	0	0	0	0	0	0	0	0	0	3.99187	2.33714	4.99998	5.90559	2.54731	2.11227	0	1.5178	0	0	0.94719	3.32768	0	3.49532	0	0	0	0	0	0	2.81239	0	0	0	1.20638	0	0.96172	8.75012	6.83057	0	1.48602	0	0	0	0.86264	0	0	0	2.07759	0.9921	0	2.8551	0	0	2.47026	0	0	0	0	0	0	0	0.9324	0	2.0929	3.27631	0	1.2105	0	0	0.74626	0	0	0	0	0	1.51695	0	0	0	0	0	0	0	0	0	0	2.25278	0	0	0	0	0	0
Propionibacterium_acnes	24.09326	34.56319	43.9339	79.85215	11.68402	31.09033	24.75438	27.52949	37.13729	24.92742	13.15302	32.3506	21.23123	19.95008	14.26975	9.01866	19.19828	9.68927	23.22079	14.57443	10.85789	15.42522	11.88478	23.20355	24.85155	17.07759	14.64554	15.39746	32.14761	32.2906	14.55262	6.82976	35.32352	31.97828	30.21887	19.20225	13.59221	17.79505	11.76542	15.74444	8.61696	14.26126	36.85485	14.93632	14.78344	14.95564	12.86311	14.09367	30.44128	22.69698	9.6279	8.09171	31.93724	37.18452	28.43618	7.53173	18.38487	14.39703	14.23331	23.0234	5.1748	31.45589	37.8625	44.10981	18.696	17.53113	11.93026	45.42388	32.26072	30.98622	21.42877	30.78112	37.26341	41.62262	32.8438	7.75263	12.14711	30.65206	13.47072	28.11694	10.32519	40.06771	12.46441	17.77955	11.71664	9.61489	21.52132	16.95622	13.92603	40.09333	32.12149	21.3039	20.17325	3.4212	42.89148	24.9423	42.65288	11.94441	46.1661	10.15633	22.5327	43.16562	22.46513	34.17382	13.46577	12.13541	31.33218	27.67181	30.59955	22.10576	59.07543	27.59775	27.9154	33.0941	39.33338	21.35874	18.98644	31.10476	49.23487	75.87513	22.28931	30.3674	20.63512	20.02586	12.82446	0	34.86644	31.80557	24.40515	28.84804	33.13954	45.54136	22.22659	37.16865	46.75466	69.52806	14.04003	25.93692	51.4928	35.34542	49.71125	73.25185	32.3001	19.74505	46.7478	93.40206	84.99785	88.56873	64.07722	55.57629	1.79217	0	78.93537	87.49022	0	0	52.49441	56.76023	33.73643	54.29052	68.61869	0	37.7671	66.57737	37.3598	43.2722	28.362	36.98249	17.0243	0	33.80605	79.98244	40.43643	30.7569	9.45925	6.96302	14.80061	19.05502	1.4633	28.13708	38.63351	18.69919	35.75847	61.54279	38.16772	34.99948	13.29022	32.59878	21.01579	22.69736	17.471	14.51036	12.48431	28.15644	43.9657	25.82228	10.85114	10.56339	19.27904	28.83269	36.32748	18.51879	26.92671	29.80193	20.20503	18.51962	19.3142	23.03103	21.9677	15.53765	17.40778	28.69725	35.4616	27.4933	3.5702	0	21.06406	23.84879	19.19645	26.87799	15.33416	19.19359	20.62738	19.91332	35.21266	26.36786	14.29603	15.53041	20.92076	29.34092	14.63185	31.77034	14.46745	39.57473	30.43087	46.37075	62.39543	28.6065	41.47198	36.86078	46.40902	38.65769	44.73282	35.14806	63.57034	52.47579	61.04201	32.98654	35.76419	39.93454	76.96246	53.27938	29.98044	33.32811	39.25027	42.48815	35.38928	63.91625	55.38029
Propionibacterium_freudenreichii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Propionibacterium_granulosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20014	0	0	0	0	0	0	0	0	0	1.02839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12589	0	0	0.86553	0	0	0	0.31178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudonocardia_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.93195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.26022	11.78308	0	0	0	6.38182	0	0	0	3.43571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gardnerella_vaginalis	0	0	0	0	0	0.22145	0.20345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06649	0.44079	3.28369	0	0.68283	0.73143	0	0	0	0.18635	0	0	0.04127	0.57128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65342	0	0.6606	0.59709	0	0	0	0	0	0	0.49164	0	0	2.07198	0	0	0.81125	0	0	8.38568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33326	0	0	23.0279	0	0	0	9.53791	0	0	8.47956	3.29789	0	0	0	3.14975	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30194	0	0.59429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4227	0	0	0	0	0	0	0.39564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08164	0	0	3.28474	1.6913	0	0	0	0	0	0.30915	0.57915	0.39404	0	0	0	0	0	0	0	0	0	0	0	0.31523	0	0.6386	0	0	0	1.55517	0.26399	3.57258	0	0	0.51443
Atopobium_vaginae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_bennonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_endodontalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_gingivalis	0	0	0	0	0	0	0	0.30188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alloprevotella_tannerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_bivia	0	0	0	0	0	0	0.24272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.21642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_disiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50131	0	0	0	0	0	0	0	0	0	0.25822	18.07314	2.25392	0	1.01328	0.32678	0	1.37922	0	0	0	0	0	0.42634	0	0	0	18.1359	17.59537	0	0	0	0	0	0	0.49587	0	1.08382	0	0	0	0	0	7.44453	0	0	0.43199	1.27852	1.25153	5.56414	0.31166	0.50086	0	1.18797	0	0	0	0.44622	3.52438	3.6303	6.18213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13892	0.77751	2.78609	2.11698	1.58081	0	1.94419	0.20079	0.97251	0	0	0	0.83359	1.68578	0	0.89308	1.84069	0.29094	0	0.45624	3.68861	3.51093	0	0	0	1.76747	0.13327	0	0	0	0	0	0	0	0	0	0.14013	0	0	0	0	0	0.92325	0	0.32432	0.56741	0	0	0	0	0	0	0	0	0	0	0	0	0.71302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capnocytophaga_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pedobacter_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56062	0	0	0	0	0	0
Microcoleus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.29831	4.90915	0	1.60515	0	0	0	0	0	0	0	0	0	11.03489	0	6.81916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deinococcus_unclassified	9.61237	8.68049	0	4.9883	0	2.6142	1.57105	1.22193	0	0	0	0	2.72497	0	1.33432	2.30803	1.03535	1.35286	0	5.15079	0	0.86143	0	0	0	1.29789	3.19344	1.35865	0	2.96034	4.0823	1.94287	0	1.4451	0	0	2.85044	0	1.44683	0	8.35418	1.79469	5.14461	0	0	1.39845	2.19551	1.16613	4.24933	3.42674	1.483	1.0957	0	0	0	1.03218	0.98167	1.53583	5.90003	0	7.31536	5.37474	1.87726	0	0	2.45887	2.04515	1.33394	0	1.72397	3.02928	4.46579	0	0	2.29235	1.14975	1.02803	0	0	8.13286	0	0	0	0	0	3.14477	0	0	3.95544	0	0	0	0	0	0	0	0	0	0	3.17996	0	2.00899	0	0	4.31678	0	0	0	0	33.00056	0	0	0	0	0	0	2.54597	0	0	0	3.26818	12.21333	0	5.2351	0	0	0	4.35547	0	0	13.45906	0	0	0	0	0	0	0	9.07567	7.6014	0	0	0	0	0	0	0	0	4.13074	0	0	0	0	0	0	0	3.89026	0	0	0	0	0	0	0	4.87606	0	2.65204	0	2.21509	0	0	0	0	0	8.80303	2.7699	6.23415	8.86849	9.74435	12.10294	2.65944	0	3.9638	0	3.55868	0	0	4.34009	8.78393	4.87283	18.22282	9.90666	1.98738	0	5.97976	3.58216	0	0	0	0	9.20857	7.98145	4.59592	3.03981	0	0	0	0	3.07125	0	0	0	0	0	0	8.36256	7.1881	3.14799	0	0	3.76339	0	3.03075	0	0	3.94491	0	0	2.63337	0	2.79705	0	3.01212	2.42691	0	1.90139	0	4.175	0	6.87708	6.71793	0	0	0	0	0	0	0	0	0	0	0	0	0	11.89375	0	3.67622	0	0
